freq,unit,age,sex,geo,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2024,2025,time,values
A,PC_Y_LT60,Y20-29,F,SK,,,4.4,3.8,4.5,3.2,3.9,5.6,4.7,4.7,5.4,5.8,,,2018,3.3
A,PC_Y_LT60,Y20-29,M,AT,,6.1,6.9,7.2,5.9,5.4,5.9,6.6,8.7,7.4,6.5,6.9,,,2018,7.3
A,PC_Y_LT60,Y20-29,M,CZ,,,5.0,6.1,5.1,3.4,2.2,4.2,4.4,5.2,4.7,4.5,,,2018,2.1
A,PC_Y_LT60,Y20-29,M,HU,,,3.4,7.9,7.0,8.0,8.3,7.2,9.3,11.9,12.2,10.5,,,2018,5.2
A,PC_Y_LT60,Y20-29,M,PL,,,12.2,10.0,8.1,5.3,5.3,5.6,5.3,5.0,5.8,5.6,,,2018,3.2
A,PC_Y_LT60,Y20-29,M,RO,,,,,6.2,5.8,4.6,5.8,5.9,7.4,5.5,5.6,,,2018,6.1
A,PC_Y_LT60,Y20-29,M,SK,,,3.6,3.8,3.5,2.9,3.5,5.1,4.8,4.7,5.3,6.1,,,2018,3.6
A,PC_Y_LT60,Y20-29,T,AT,,5.9,7.3,6.9,6.8,5.8,6.6,7.1,8.1,8.7,6.8,7.7,,,2018,8.7
A,PC_Y_LT60,Y20-29,T,CZ,,,6.2,6.2,5.4,4.3,3.4,4.4,4.8,5.3,5.3,5.6,,,2018,3.6
A,PC_Y_LT60,Y20-29,T,HU,,,4.2,8.0,7.6,8.8,8.3,8.8,10.2,12.0,12.5,11.2,,,2018,5.1
A,PC_Y_LT60,Y20-29,T,PL,,,12.1,10.1,7.3,5.2,4.9,5.8,5.2,4.7,5.5,6.1,,,2018,4.1
A,PC_Y_LT60,Y20-29,T,RO,,,,,6.3,5.5,4.8,5.1,5.6,6.9,6.0,5.8,,,2018,6.2
A,PC_Y_LT60,Y20-29,T,SK,,,4.0,3.8,4.0,3.1,3.7,5.3,4.7,4.7,5.3,5.9,,,2018,3.4
A,PC_Y_LT60,Y25-29,F,AT,,5.1,9.1,5.5,8.6,5.6,9.2,10.1,8.9,11.1,7.6,8.3,,,2018,11.0
A,PC_Y_LT60,Y25-29,F,CZ,,,7.5,7.0,6.1,5.6,4.9,4.3,6.3,6.9,5.8,8.4,,,2018,6.6
A,PC_Y_LT60,Y25-29,F,HU,,,4.1,7.0,5.6,8.5,7.8,11.8,11.7,11.4,11.3,11.4,,,2018,3.3
A,PC_Y_LT60,Y25-29,F,PL,,,10.6,9.1,4.8,3.5,3.9,5.0,4.3,3.7,4.8,6.0,,,2018,3.8
A,PC_Y_LT60,Y25-29,F,RO,,,,,6.6,4.4,4.9,2.8,4.6,5.4,6.2,7.4,,,2018,6.0
A,PC_Y_LT60,Y25-29,F,SK,,,4.7,3.9,4.5,3.1,3.2,5.2,4.8,4.9,5.7,6.2,,,2018,2.7
A,PC_Y_LT60,Y25-29,M,AT,,8.0,9.4,9.0,7.7,6.3,5.8,7.0,11.5,10.3,8.9,10.9,,,2018,10.2
A,PC_Y_LT60,Y25-29,M,CZ,,,4.1,5.4,2.9,2.9,3.0,3.7,4.4,6.4,3.9,5.6,,,2018,2.3
A,PC_Y_LT60,Y25-29,M,HU,,,3.3,7.3,6.6,6.5,7.1,7.1,9.1,11.8,12.3,10.6,,,2018,4.0
A,PC_Y_LT60,Y25-29,M,PL,,,12.5,9.5,7.5,4.3,4.9,4.2,4.6,3.4,5.1,5.4,,,2018,3.0
A,PC_Y_LT60,Y25-29,M,RO,,,,,5.9,4.2,3.3,6.1,6.4,7.9,5.1,6.1,,,2018,8.2
A,PC_Y_LT60,Y25-29,M,SK,,,3.4,4.6,2.6,2.8,4.1,5.9,5.0,3.9,4.0,6.0,,,2018,3.0
A,PC_Y_LT60,Y25-29,T,AT,,6.6,9.3,7.3,8.2,6.0,7.5,8.6,10.2,10.7,8.3,9.5,,,2018,10.6
A,PC_Y_LT60,Y25-29,T,CZ,,,5.7,6.2,4.5,4.2,4.0,4.0,5.3,6.7,4.8,7.0,,,2018,4.5
A,PC_Y_LT60,Y25-29,T,HU,,,3.7,7.1,6.0,7.5,7.4,9.4,10.4,11.6,11.8,11.0,,,2018,3.6
A,PC_Y_LT60,Y25-29,T,PL,,,11.5,9.3,6.2,3.9,4.4,4.6,4.5,3.6,4.9,5.7,,,2018,3.4
A,PC_Y_LT60,Y25-29,T,RO,,,,,6.3,4.3,4.0,4.6,5.5,6.7,5.6,6.7,,,2018,7.2
A,PC_Y_LT60,Y25-29,T,SK,,,4.0,4.2,3.5,2.9,3.7,5.6,4.9,4.4,4.8,6.1,,,2018,2.9
A,PC_Y_LT60,Y25-34,F,AT,,5.2,7.5,6.1,9.0,5.6,8.0,8.6,8.1,8.9,6.7,7.9,,,2018,7.7
A,PC_Y_LT60,Y25-34,F,CZ,,,8.3,6.7,6.9,6.0,4.7,4.6,5.3,6.0,5.6,7.5,,,2018,5.3
A,PC_Y_LT60,Y25-34,F,HU,,,5.4,8.2,6.4,7.2,7.4,9.2,9.7,9.8,9.4,11.4,,,2018,3.2
A,PC_Y_LT60,Y25-34,F,PL,,,9.3,7.7,5.3,3.5,3.5,4.3,3.8,3.7,4.2,4.7,,,2018,3.6
A,PC_Y_LT60,Y25-34,F,RO,,,,,6.1,4.4,3.8,2.9,3.9,4.6,4.7,5.1,,,2018,6.4
A,PC_Y_LT60,Y25-34,F,SK,,,3.9,3.8,4.1,3.3,2.8,5.2,6.2,5.5,6.5,6.2,,,2018,3.5
A,PC_Y_LT60,Y25-34,M,AT,,5.2,6.4,6.5,6.5,5.5,6.2,6.6,8.4,7.9,8.2,9.0,,,2018,7.8
A,PC_Y_LT60,Y25-34,M,CZ,,,3.8,4.8,3.6,3.4,2.9,3.1,3.9,5.2,4.1,5.1,,,2018,2.7
A,PC_Y_LT60,Y25-34,M,HU,,,3.9,8.4,6.7,6.3,6.2,7.5,8.4,9.5,10.4,9.6,,,2018,2.6
A,PC_Y_LT60,Y25-34,M,PL,,,11.3,8.3,6.5,4.6,4.4,4.2,4.4,3.8,5.6,5.5,,,2018,3.8
A,PC_Y_LT60,Y25-34,M,RO,,,,,5.6,4.8,3.5,4.8,5.3,6.0,5.5,5.6,,,2018,6.6
A,PC_Y_LT60,Y25-34,M,SK,,,3.8,5.1,3.9,2.9,3.7,6.3,6.3,5.5,6.2,6.1,,,2018,3.0
A,PC_Y_LT60,Y25-34,T,AT,,5.2,6.9,6.3,7.8,5.6,7.1,7.6,8.3,8.4,7.5,8.4,,,2018,7.8
A,PC_Y_LT60,Y25-34,T,CZ,,,6.0,5.7,5.2,4.7,3.8,3.9,4.6,5.6,4.8,6.3,,,2018,4.1
A,PC_Y_LT60,Y25-34,T,HU,,,4.6,8.3,6.6,6.7,6.8,8.3,9.1,9.7,9.9,10.5,,,2018,2.9
A,PC_Y_LT60,Y25-34,T,PL,,,10.3,8.0,5.9,4.1,4.0,4.3,4.1,3.8,4.9,5.1,,,2018,3.7
A,PC_Y_LT60,Y25-34,T,RO,,,,,5.9,4.6,3.7,3.9,4.6,5.3,5.1,5.4,,,2018,6.5
A,PC_Y_LT60,Y25-34,T,SK,,,3.9,4.5,4.0,3.1,3.3,5.8,6.2,5.5,6.3,6.2,,,2018,3.2
A,PC_Y_LT60,Y25-54,F,AT,,5.2,6.6,7.1,7.1,6.4,6.1,7.0,7.3,7.5,6.8,8.5,,,2018,6.2
A,PC_Y_LT60,Y25-54,F,CZ,,,7.3,7.1,7.1,5.9,5.0,5.3,5.7,5.7,5.6,6.8,,,2018,4.6
A,PC_Y_LT60,Y25-54,F,HU,,,8.2,10.5,8.7,9.5,8.8,9.8,9.7,9.9,9.0,9.2,,,2018,4.1
A,PC_Y_LT60,Y25-54,F,PL,,,12.4,10.7,8.3,5.8,5.1,5.4,5.1,5.1,5.7,6.0,,,2018,4.6
A,PC_Y_LT60,Y25-54,F,RO,,,,,8.3,6.7,6.5,5.7,5.6,6.1,5.5,5.5,,,2018,6.3
A,PC_Y_LT60,Y25-54,F,SK,,,5.3,4.4,4.6,3.7,3.7,5.8,5.8,5.4,6.1,5.4,,,2018,4.3
A,PC_Y_LT60,Y25-54,M,AT,,5.6,5.0,5.6,5.2,5.4,4.8,5.6,7.0,6.2,6.3,7.4,,,2018,7.0
A,PC_Y_LT60,Y25-54,M,CZ,,,6.2,6.8,5.4,5.0,3.7,4.0,4.5,5.1,5.5,5.4,,,2018,3.5
A,PC_Y_LT60,Y25-54,M,HU,,,7.0,11.0,9.4,9.5,8.7,9.2,10.3,10.5,11.1,10.0,,,2018,5.1
A,PC_Y_LT60,Y25-54,M,PL,,,13.1,10.8,8.3,6.6,5.4,5.7,5.7,5.6,6.3,6.9,,,2018,5.1
A,PC_Y_LT60,Y25-54,M,RO,,,,,6.9,5.4,4.9,5.0,5.1,5.6,5.0,5.3,,,2018,5.3
A,PC_Y_LT60,Y25-54,M,SK,,,5.4,5.7,4.8,3.9,4.9,7.1,7.0,6.4,6.6,6.2,,,2018,4.7
A,PC_Y_LT60,Y25-54,T,AT,,5.4,5.8,6.3,6.2,5.9,5.4,6.3,7.1,6.9,6.6,8.0,,,2018,6.6
A,PC_Y_LT60,Y25-54,T,CZ,,,6.8,7.0,6.3,5.4,4.4,4.7,5.1,5.4,5.5,6.1,,,2018,4.1
A,PC_Y_LT60,Y25-54,T,HU,,,7.6,10.8,9.0,9.5,8.8,9.5,10.0,10.2,10.0,9.6,,,2018,4.6
A,PC_Y_LT60,Y25-54,T,PL,,,12.7,10.7,8.3,6.2,5.3,5.6,5.4,5.4,6.0,6.4,,,2018,4.8
A,PC_Y_LT60,Y25-54,T,RO,,,,,7.6,6.1,5.7,5.3,5.3,5.8,5.3,5.4,,,2018,5.8
A,PC_Y_LT60,Y25-54,T,SK,,,5.4,5.1,4.7,3.8,4.3,6.4,6.4,5.9,6.3,5.8,,,2018,4.5
A,PC_Y_LT60,Y25-59,F,AT,,9.1,10.4,10.5,11.7,10.0,9.8,10.4,10.9,9.9,9.6,11.4,,,2018,8.6
A,PC_Y_LT60,Y25-59,F,CZ,,,11.1,10.7,10.4,9.1,8.0,8.1,8.2,8.3,8.4,8.8,,,2018,5.4
A,PC_Y_LT60,Y25-59,F,HU,,,11.8,14.3,12.9,13.8,12.5,12.7,13.0,12.9,13.3,12.8,,,2018,5.6
A,PC_Y_LT60,Y25-59,F,PL,,,16.9,15.0,12.5,10.2,9.0,9.6,9.0,8.6,8.7,8.6,,,2018,6.5
A,PC_Y_LT60,Y25-59,F,RO,,,,,13.1,11.7,11.5,10.6,10.4,10.7,10.4,9.3,,,2018,9.1
A,PC_Y_LT60,Y25-59,F,SK,,,9.4,8.1,8.5,7.0,6.6,9.1,8.8,8.3,8.2,6.8,,,2018,4.8
A,PC_Y_LT60,Y25-59,M,AT,,6.6,6.3,7.2,7.2,7.1,6.1,7.1,8.4,7.3,7.4,8.5,,,2018,7.6
A,PC_Y_LT60,Y25-59,M,CZ,,,7.1,7.7,6.3,5.8,4.6,4.9,5.3,6.0,6.0,6.1,,,2018,4.1
A,PC_Y_LT60,Y25-59,M,HU,,,8.5,12.2,11.0,11.2,10.2,10.8,12.0,12.2,13.1,11.5,,,2018,6.4
A,PC_Y_LT60,Y25-59,M,PL,,,15.5,13.3,10.7,8.5,7.1,7.2,7.3,7.1,7.5,7.8,,,2018,5.9
A,PC_Y_LT60,Y25-59,M,RO,,,,,9.1,7.7,7.5,7.6,6.9,7.4,6.5,6.6,,,2018,6.2
A,PC_Y_LT60,Y25-59,M,SK,,,6.2,6.5,5.9,4.7,5.5,7.9,7.9,7.1,7.0,7.2,,,2018,5.0
A,PC_Y_LT60,Y25-59,T,AT,,7.8,8.4,8.9,9.5,8.6,8.0,8.8,9.7,8.6,8.6,10.0,,,2018,8.1
A,PC_Y_LT60,Y25-59,T,CZ,,,9.1,9.2,8.4,7.5,6.3,6.5,6.8,7.1,7.2,7.5,,,2018,4.8
A,PC_Y_LT60,Y25-59,T,HU,,,10.2,13.2,12.0,12.5,11.3,11.8,12.5,12.5,13.2,12.2,,,2018,6.0
A,PC_Y_LT60,Y25-59,T,PL,,,16.2,14.1,11.7,9.4,8.1,8.4,8.2,7.8,8.1,8.2,,,2018,6.2
A,PC_Y_LT60,Y25-59,T,RO,,,,,11.1,9.7,9.5,9.1,8.6,9.1,8.4,8.0,,,2018,7.6
A,PC_Y_LT60,Y25-59,T,SK,,,7.9,7.4,7.2,5.9,6.0,8.5,8.4,7.7,7.6,7.0,,,2018,4.9
A,PC_Y_LT60,Y35-44,F,AT,,4.4,5.5,6.3,5.1,5.3,3.3,5.3,5.0,5.3,5.9,6.6,,,2018,3.7
A,PC_Y_LT60,Y35-44,F,CZ,,,7.7,6.9,7.9,5.3,4.4,5.3,5.4,5.0,6.0,6.3,,,2018,3.7
A,PC_Y_LT60,Y35-44,F,HU,,,7.7,8.9,7.4,7.8,7.6,8.7,8.4,8.7,7.7,6.6,,,2018,3.9
A,PC_Y_LT60,Y35-44,F,PL,,,9.1,8.0,6.4,4.2,3.5,3.9,4.3,4.0,4.8,4.4,,,2018,4.4
A,PC_Y_LT60,Y35-44,F,RO,,,,,6.0,3.9,3.7,3.2,2.8,3.2,4.1,4.7,,,2018,4.5
A,PC_Y_LT60,Y35-44,F,SK,,,4.8,3.6,4.3,2.9,3.1,4.9,4.8,4.5,5.4,4.0,,,2018,4.5
A,PC_Y_LT60,Y35-44,M,AT,,4.7,3.4,4.3,3.8,3.9,3.7,5.2,5.2,4.4,3.9,4.1,,,2018,6.1
A,PC_Y_LT60,Y35-44,M,CZ,,,7.3,6.9,6.8,5.7,3.6,3.6,3.7,3.2,4.5,5.3,,,2018,3.1
A,PC_Y_LT60,Y35-44,M,HU,,,7.4,10.1,8.1,10.0,9.2,9.0,9.1,9.6,10.7,8.3,,,2018,4.4
A,PC_Y_LT60,Y35-44,M,PL,,,10.7,8.6,6.1,5.1,3.9,4.5,4.7,5.3,6.1,6.5,,,2018,4.6
A,PC_Y_LT60,Y35-44,M,RO,,,,,6.1,3.6,3.3,3.4,3.6,4.1,4.1,4.2,,,2018,3.8
A,PC_Y_LT60,Y35-44,M,SK,,,6.9,5.6,5.4,4.2,5.6,8.5,7.2,7.3,6.3,5.6,,,2018,3.7
A,PC_Y_LT60,Y35-44,T,AT,,4.6,4.4,5.3,4.4,4.6,3.5,5.2,5.1,4.9,4.9,5.3,,,2018,4.9
A,PC_Y_LT60,Y35-44,T,CZ,,,7.5,6.9,7.4,5.5,4.0,4.5,4.6,4.1,5.2,5.8,,,2018,3.4
A,PC_Y_LT60,Y35-44,T,HU,,,7.6,9.5,7.8,8.9,8.4,8.8,8.8,9.2,9.3,7.5,,,2018,4.2
A,PC_Y_LT60,Y35-44,T,PL,,,9.9,8.3,6.2,4.6,3.7,4.2,4.5,4.7,5.4,5.5,,,2018,4.5
A,PC_Y_LT60,Y35-44,T,RO,,,,,6.0,3.8,3.5,3.3,3.2,3.6,4.1,4.5,,,2018,4.2
A,PC_Y_LT60,Y35-44,T,SK,,,5.8,4.6,4.8,3.5,4.3,6.6,5.9,5.9,5.9,4.8,,,2018,4.1
A,PC_Y_LT60,Y45-54,F,AT,,6.3,7.3,8.8,7.7,8.3,7.3,7.3,8.8,8.4,7.6,10.4,,,2018,6.9
A,PC_Y_LT60,Y45-54,F,CZ,,,5.7,7.8,6.5,6.3,6.0,6.2,6.3,6.3,5.0,6.6,,,2018,5.1
A,PC_Y_LT60,Y45-54,F,HU,,,11.3,14.2,12.1,13.0,11.1,11.3,10.9,11.1,9.8,9.8,,,2018,4.9
A,PC_Y_LT60,Y45-54,F,PL,,,18.0,15.6,12.8,9.4,8.0,7.9,7.2,7.8,8.5,9.3,,,2018,6.1
A,PC_Y_LT60,Y45-54,F,RO,,,,,13.1,12.6,13.2,11.9,11.0,11.6,8.3,6.8,,,2018,8.0
A,PC_Y_LT60,Y45-54,F,SK,,,6.8,5.7,5.3,4.8,5.1,7.1,6.4,6.2,6.5,6.1,,,2018,4.8
A,PC_Y_LT60,Y45-54,M,AT,,7.2,5.8,6.2,5.7,6.9,4.9,5.1,7.6,6.4,6.9,8.8,,,2018,6.9
A,PC_Y_LT60,Y45-54,M,CZ,,,8.2,9.3,6.3,6.6,4.8,5.6,6.1,7.4,8.5,5.8,,,2018,4.8
A,PC_Y_LT60,Y45-54,M,HU,,,9.9,14.5,13.3,12.5,10.9,10.9,13.2,12.2,12.2,12.0,,,2018,7.6
A,PC_Y_LT60,Y45-54,M,PL,,,16.9,15.1,12.2,10.1,7.9,8.4,8.3,8.1,7.6,9.2,,,2018,7.2
A,PC_Y_LT60,Y45-54,M,RO,,,,,9.3,8.3,8.7,7.3,6.7,7.2,5.7,6.3,,,2018,5.7
A,PC_Y_LT60,Y45-54,M,SK,,,5.8,6.4,5.2,4.8,5.7,6.8,7.5,6.6,7.3,7.2,,,2018,7.8
A,PC_Y_LT60,Y45-54,T,AT,,6.8,6.6,7.5,6.7,7.6,6.1,6.2,8.2,7.4,7.2,9.6,,,2018,6.9
A,PC_Y_LT60,Y45-54,T,CZ,,,6.9,8.5,6.4,6.4,5.4,5.9,6.2,6.8,6.7,6.2,,,2018,4.9
A,PC_Y_LT60,Y45-54,T,HU,,,10.6,14.3,12.7,12.8,11.0,11.1,12.0,11.6,11.0,10.9,,,2018,6.2
A,PC_Y_LT60,Y45-54,T,PL,,,17.4,15.4,12.5,9.8,8.0,8.2,7.8,7.9,8.1,9.2,,,2018,6.6
A,PC_Y_LT60,Y45-54,T,RO,,,,,11.2,10.5,11.0,9.6,8.9,9.4,7.0,6.5,,,2018,6.8
A,PC_Y_LT60,Y45-54,T,SK,,,6.3,6.0,5.2,4.8,5.4,7.0,6.9,6.4,6.8,6.6,,,2018,6.3
A,PC_Y_LT60,Y55-59,F,AT,,38.9,38.1,34.3,41.4,34.8,36.2,34.8,35.3,26.2,26.9,28.2,,,2018,21.4
A,PC_Y_LT60,Y55-59,F,CZ,,,32.2,30.6,29.3,27.3,25.6,23.8,23.4,23.4,25.8,22.8,,,2018,11.3
A,PC_Y_LT60,Y55-59,F,HU,,,35.2,38.6,36.5,36.8,32.4,26.8,27.5,25.1,29.7,27.2,,,2018,14.1
A,PC_Y_LT60,Y55-59,F,PL,,,47.0,42.5,38.1,36.1,31.7,33.2,30.9,27.6,24.8,22.6,,,2018,17.8
A,PC_Y_LT60,Y55-59,F,RO,,,,,42.7,38.8,37.3,37.5,37.7,37.0,36.0,29.8,,,2018,28.1
A,PC_Y_LT60,Y55-59,F,SK,,,36.4,29.9,29.0,25.0,22.5,26.7,24.9,23.6,19.9,15.4,,,2018,8.1
A,PC_Y_LT60,Y55-59,M,AT,,14.4,16.3,19.2,20.3,18.2,15.5,18.2,18.7,15.0,14.6,14.7,,,2018,10.9
A,PC_Y_LT60,Y55-59,M,CZ,,,12.8,13.1,12.0,10.8,10.2,10.5,10.3,11.5,9.1,10.7,,,2018,8.9
A,PC_Y_LT60,Y55-59,M,HU,,,19.6,20.4,21.9,22.1,18.8,19.7,20.7,20.2,21.5,18.2,,,2018,13.3
A,PC_Y_LT60,Y55-59,M,PL,,,33.7,30.9,27.1,20.9,17.7,16.5,16.8,15.7,14.5,13.3,,,2018,11.2
A,PC_Y_LT60,Y55-59,M,RO,,,,,24.7,23.2,24.7,23.2,18.4,19.2,16.5,15.3,,,2018,13.1
A,PC_Y_LT60,Y55-59,M,SK,,,12.2,12.7,13.5,10.0,9.2,12.7,14.4,12.1,9.9,13.0,,,2018,7.2
A,PC_Y_LT60,Y55-59,T,AT,,26.7,27.4,27.0,31.0,26.6,26.0,26.6,27.4,20.6,20.9,21.4,,,2018,16.1
A,PC_Y_LT60,Y55-59,T,CZ,,,23.1,22.2,20.9,19.5,18.3,17.6,17.1,17.7,17.8,16.8,,,2018,10.2
A,PC_Y_LT60,Y55-59,T,HU,,,28.1,30.2,29.9,30.1,25.9,23.5,24.3,22.8,25.8,22.9,,,2018,13.6
A,PC_Y_LT60,Y55-59,T,PL,,,40.7,37.0,32.9,28.9,25.1,25.3,24.2,21.9,19.9,18.1,,,2018,14.6
A,PC_Y_LT60,Y55-59,T,RO,,,,,34.4,31.7,31.7,30.7,28.5,28.7,27.1,23.1,,,2018,21.0
A,PC_Y_LT60,Y55-59,T,SK,,,25.9,22.4,22.4,18.7,16.7,20.4,20.3,18.5,15.4,14.2,,,2018,7.7
A,PC_Y_LT60,Y6-11,F,AT,,4.5,3.9,5.4,6.1,6.4,6.8,5.9,9.6,8.1,8.0,9.5,,,2018,3.7
A,PC_Y_LT60,Y6-11,F,CZ,,,10.0,7.9,9.9,6.3,5.5,8.0,6.5,6.5,5.2,9.2,,,2018,4.1
A,PC_Y_LT60,Y6-11,F,HU,,,8.7,14.7,8.3,11.8,11.0,12.4,14.0,15.2,12.7,14.2,,,2018,4.1
A,PC_Y_LT60,Y6-11,F,PL,,,10.4,8.3,7.3,6.3,4.7,4.1,2.5,4.3,4.6,4.6,,,2018,4.8
A,PC_Y_LT60,Y6-11,F,RO,,,,,8.2,6.1,6.3,6.6,6.5,6.4,8.2,6.8,,,2018,5.1
A,PC_Y_LT60,Y6-11,F,SK,,,2.4,3.6,5.0,4.8,6.4,7.8,6.8,5.9,8.8,9.3,,,2018,5.6
A,PC_Y_LT60,Y6-11,M,AT,,5.3,5.7,4.7,4.2,4.1,4.5,5.7,5.2,5.5,7.2,6.0,,,2018,6.3
A,PC_Y_LT60,Y6-11,M,CZ,,,7.4,8.6,11.6,7.9,7.5,5.5,8.5,8.0,7.1,11.2,,,2018,5.2
A,PC_Y_LT60,Y6-11,M,HU,,,10.2,12.9,10.2,12.6,13.0,14.6,13.6,16.2,16.1,14.8,,,2018,5.2
A,PC_Y_LT60,Y6-11,M,PL,,,10.8,8.0,5.9,4.8,3.6,4.1,3.1,5.1,5.9,6.1,,,2018,3.5
A,PC_Y_LT60,Y6-11,M,RO,,,,,8.9,6.1,4.5,2.7,2.6,5.2,5.5,5.5,,,2018,8.8
A,PC_Y_LT60,Y6-11,M,SK,,,4.6,5.5,6.4,4.7,5.4,9.0,7.9,6.5,6.8,9.2,,,2018,5.7
A,PC_Y_LT60,Y6-11,T,AT,,4.9,4.8,5.1,5.1,5.3,5.7,5.8,7.3,6.8,7.6,7.7,,,2018,5.1
A,PC_Y_LT60,Y6-11,T,CZ,,,8.7,8.3,10.8,7.1,6.6,6.6,7.6,7.3,6.2,10.3,,,2018,4.7
A,PC_Y_LT60,Y6-11,T,HU,,,9.5,13.8,9.3,12.2,12.1,13.5,13.8,15.7,14.5,14.5,,,2018,4.7
A,PC_Y_LT60,Y6-11,T,PL,,,10.6,8.1,6.6,5.5,4.1,4.1,2.8,4.7,5.2,5.4,,,2018,4.2
A,PC_Y_LT60,Y6-11,T,RO,,,,,8.5,6.1,5.3,4.6,4.4,5.7,6.8,6.1,,,2018,7.0
A,PC_Y_LT60,Y6-11,T,SK,,,3.6,4.6,5.8,4.7,5.8,8.4,7.4,6.2,7.7,9.3,,,2018,5.7
A,PC_Y_LT60,Y_LT18,F,AT,,4.9,4.8,6.4,6.6,6.5,7.1,5.9,7.9,5.7,6.8,9.5,,,2018,5.9
A,PC_Y_LT60,Y_LT18,F,CZ,,,10.1,8.7,10.2,7.1,5.6,7.7,6.4,6.0,5.7,9.0,,,2018,3.5
A,PC_Y_LT60,Y_LT18,F,HU,,,9.2,14.0,9.3,11.0,11.8,13.7,14.8,16.7,14.5,14.8,,,2018,5.0
A,PC_Y_LT60,Y_LT18,F,PL,,,10.2,8.8,6.8,5.3,4.3,4.2,3.8,4.1,4.5,4.7,,,2018,4.1
A,PC_Y_LT60,Y_LT18,F,RO,,,,,8.2,6.4,5.7,5.6,5.1,6.4,6.3,5.9,,,2018,6.0
A,PC_Y_LT60,Y_LT18,F,SK,,,4.0,4.0,4.9,4.3,5.6,8.3,6.7,6.3,9.0,8.4,,,2018,6.9
A,PC_Y_LT60,Y_LT18,M,AT,,5.0,6.6,7.5,6.0,4.6,4.3,5.9,6.2,6.6,7.6,7.8,,,2018,6.3
A,PC_Y_LT60,Y_LT18,M,CZ,,,8.1,8.6,9.8,8.1,6.6,6.3,7.4,7.2,6.8,9.8,,,2018,5.5
A,PC_Y_LT60,Y_LT18,M,HU,,,10.0,14.0,10.6,11.3,12.0,14.0,14.8,16.1,15.8,15.5,,,2018,4.5
A,PC_Y_LT60,Y_LT18,M,PL,,,11.0,8.5,6.4,4.8,5.1,5.5,4.3,5.0,5.5,5.5,,,2018,4.5
A,PC_Y_LT60,Y_LT18,M,RO,,,,,8.9,5.9,4.9,3.9,4.3,4.8,6.0,6.4,,,2018,8.0
A,PC_Y_LT60,Y_LT18,M,SK,,,5.6,4.9,6.1,4.5,5.2,7.8,7.7,7.9,8.0,7.7,,,2018,5.8
A,PC_Y_LT60,Y_LT18,T,AT,,5.0,5.7,7.0,6.3,5.5,5.7,5.9,7.0,6.1,7.2,8.6,,,2018,6.1
A,PC_Y_LT60,Y_LT18,T,CZ,,,9.1,8.6,10.0,7.6,6.2,7.0,6.9,6.7,6.2,9.4,,,2018,4.6
A,PC_Y_LT60,Y_LT18,T,HU,,,9.6,14.0,10.0,11.1,11.9,13.9,14.8,16.4,15.1,15.2,,,2018,4.8
A,PC_Y_LT60,Y_LT18,T,PL,,,10.6,8.7,6.6,5.0,4.7,4.8,4.1,4.6,5.0,5.1,,,2018,4.3
A,PC_Y_LT60,Y_LT18,T,RO,,,,,8.6,6.1,5.3,4.7,4.7,5.6,6.1,6.1,,,2018,7.0
A,PC_Y_LT60,Y_LT18,T,SK,,,4.8,4.4,5.5,4.4,5.4,8.1,7.3,7.2,8.4,8.1,,,2018,6.3
A,PC_Y_LT60,Y_LT6,F,AT,,5.4,6.5,8.4,8.1,7.3,7.9,6.2,9.5,5.3,8.3,10.1,,,2018,8.7
A,PC_Y_LT60,Y_LT6,F,CZ,,,9.9,7.9,9.4,9.2,6.1,8.7,5.4,5.8,5.6,8.1,,,2018,3.6
A,PC_Y_LT60,Y_LT6,F,HU,,,9.9,15.7,11.4,11.1,14.0,15.7,16.7,17.2,16.1,16.9,,,2018,5.6
A,PC_Y_LT60,Y_LT6,F,PL,,,10.2,7.9,6.0,4.2,2.8,3.3,4.1,3.5,4.7,3.8,,,2018,2.9
A,PC_Y_LT60,Y_LT6,F,RO,,,,,9.4,6.0,4.5,5.7,4.3,5.6,6.3,6.7,,,2018,6.8
A,PC_Y_LT60,Y_LT6,F,SK,,,5.3,6.4,7.8,5.8,8.2,11.1,8.1,6.2,7.9,9.2,,,2018,8.0
A,PC_Y_LT60,Y_LT6,M,AT,,5.9,7.0,9.3,6.9,6.0,4.8,6.4,5.5,7.7,7.0,9.4,,,2018,8.4
A,PC_Y_LT60,Y_LT6,M,CZ,,,9.7,9.9,10.7,7.6,5.7,6.5,7.2,8.2,8.0,11.7,,,2018,6.3
A,PC_Y_LT60,Y_LT6,M,HU,,,9.8,15.6,12.4,11.3,11.7,14.0,16.1,17.8,17.6,18.8,,,2018,4.2
A,PC_Y_LT60,Y_LT6,M,PL,,,11.6,7.7,5.1,3.4,4.9,4.9,4.0,4.0,4.9,5.1,,,2018,3.7
A,PC_Y_LT60,Y_LT6,M,RO,,,,,7.2,5.1,3.8,4.6,6.4,6.9,9.5,10.0,,,2018,6.5
A,PC_Y_LT60,Y_LT6,M,SK,,,5.8,4.9,6.3,5.6,7.1,11.0,9.6,7.6,7.6,6.5,,,2018,5.0
A,PC_Y_LT60,Y_LT6,T,AT,,5.7,6.8,8.9,7.5,6.7,6.3,6.3,7.5,6.5,7.6,9.7,,,2018,8.6
